"","type","time","throttle","voltage","current","reg_volt","total_current","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"74740","CURR"," 242480383"," 430"," 2262"," 3524"," 5178"," 941.58599900000002"," 0","","","","","","","",""
"74773","CURR"," 242581255"," 427"," 2284"," 3612"," 5170"," 942.598389"," 0","","","","","","","",""
"74809","CURR"," 242681136"," 422"," 2265"," 3529"," 5154"," 943.57763699999998"," 0","","","","","","","",""
"74841","CURR"," 242781216"," 421"," 2273"," 3428"," 5172"," 944.53027299999997"," 0","","","","","","","",""
"74875","CURR"," 242881541"," 420"," 2267"," 3439"," 5167"," 945.48937999999998"," 0","","","","","","","",""
"74907","CURR"," 242981578"," 423"," 2259"," 3495"," 5167"," 946.46087599999998"," 0","","","","","","","",""
"74941","CURR"," 243081521"," 423"," 2266"," 3467"," 5178"," 947.42358400000001"," 0","","","","","","","",""
"74975","CURR"," 243181901"," 423"," 2255"," 3425"," 5173"," 948.37890600000003"," 0","","","","","","","",""
"75009","CURR"," 243281607"," 418"," 2273"," 3453"," 5164"," 949.334656"," 0","","","","","","","",""
"75041","CURR"," 243381537"," 421"," 2271"," 3440"," 5161"," 950.29064900000003"," 0","","","","","","","",""
"75075","CURR"," 243481724"," 419"," 2264"," 3486"," 5169"," 951.26092500000004"," 0","","","","","","","",""
"75110","CURR"," 243581772"," 421"," 2261"," 3439"," 5157"," 952.21679700000004"," 0","","","","","","","",""
"75144","CURR"," 243681700"," 419"," 2271"," 3500"," 5167"," 953.18847700000003"," 0","","","","","","","",""
"75176","CURR"," 243781966"," 420"," 2251"," 3428"," 5177"," 954.14245600000004"," 0","","","","","","","",""
"75210","CURR"," 243881907"," 418"," 2258"," 3453"," 5157"," 955.10229500000003"," 0","","","","","","","",""
"75242","CURR"," 243981907"," 415"," 2261"," 3429"," 5173"," 956.055115"," 0","","","","","","","",""
"75276","CURR"," 244081987"," 418"," 2262"," 3406"," 5164"," 957.00213599999995"," 0","","","","","","","",""
"75308","CURR"," 244182057"," 421"," 2277"," 3486"," 5151"," 957.97137499999997"," 0","","","","","","","",""
"75342","CURR"," 244281778"," 418"," 2272"," 3504"," 5173"," 958.94219999999996"," 0","","","","","","","",""
"75374","CURR"," 244382411"," 419"," 2279"," 3491"," 5170"," 959.91833499999996"," 0","","","","","","","",""
"75408","CURR"," 244481753"," 422"," 2257"," 3528"," 5162"," 960.89202899999998"," 0","","","","","","","",""
"75442","CURR"," 244581912"," 418"," 2259"," 3522"," 5173"," 961.87219200000004"," 0","","","","","","","",""
"75476","CURR"," 244681875"," 420"," 2261"," 3463"," 5148"," 962.83343500000001"," 0","","","","","","","",""
"75510","CURR"," 244782722"," 415"," 2258"," 3437"," 5156"," 963.79699700000003"," 0","","","","","","","",""
"75544","CURR"," 244882268"," 414"," 2238"," 3397"," 5167"," 964.73669400000006"," 0","","","","","","","",""
"75576","CURR"," 244982398"," 415"," 2248"," 3506"," 5151"," 965.71209699999997"," 0","","","","","","","",""
"75610","CURR"," 245082594"," 416"," 2262"," 3461"," 5157"," 966.675476"," 0","","","","","","","",""
"75644","CURR"," 245182567"," 409"," 2266"," 3430"," 5167"," 967.62811299999998"," 0","","","","","","","",""
"75678","CURR"," 245282451"," 414"," 2258"," 3349"," 5169"," 968.55749500000002"," 0","","","","","","","",""
"75710","CURR"," 245383290"," 415"," 2263"," 3455"," 5156"," 969.52539100000001"," 0","","","","","","","",""
"75744","CURR"," 245482929"," 422"," 2257"," 3495"," 5180"," 970.49304199999995"," 0","","","","","","","",""
"75777","CURR"," 245583015"," 416"," 2255"," 3550"," 5175"," 971.48010299999999"," 0","","","","","","","",""
"75813","CURR"," 245683627"," 416"," 2270"," 3411"," 5153"," 972.43359399999997"," 0","","","","","","","",""
"75845","CURR"," 245783714"," 417"," 2273"," 3549"," 5180"," 973.42047100000002"," 0","","","","","","","",""
"75879","CURR"," 245883554"," 417"," 2264"," 3431"," 5173"," 974.37219200000004"," 0","","","","","","","",""
"75911","CURR"," 245984325"," 421"," 2276"," 3484"," 5173"," 975.34765600000003"," 0","","","","","","","",""
"75945","CURR"," 246083869"," 419"," 2253"," 3565"," 5167"," 976.33367899999996"," 0","","","","","","","",""
"75977","CURR"," 246183867"," 420"," 2263"," 3466"," 5167"," 977.29675299999997"," 0","","","","","","","",""
"76011","CURR"," 246284618"," 420"," 2265"," 3489"," 5153"," 978.27331500000003"," 0","","","","","","","",""
"76043","CURR"," 246384540"," 415"," 2258"," 3532"," 5165"," 979.25396699999999"," 0","","","","","","","",""
"76077","CURR"," 246484967"," 419"," 2263"," 3478"," 5173"," 980.22436500000003"," 0","","","","","","","",""
"76112","CURR"," 246585708"," 416"," 2259"," 3502"," 5148"," 981.20471199999997"," 0","","","","","","","",""
"76146","CURR"," 246685428"," 417"," 2270"," 3427"," 5172"," 982.15374799999995"," 0","","","","","","","",""
"76178","CURR"," 246785396"," 415"," 2261"," 3475"," 5161"," 983.11932400000001"," 0","","","","","","","",""
